occupancy,race,sex,income,married,credit_history,di_ratio,pmi_denied,unverifiable,pmi_sought,debt_to_expense,chpr,chcp,pmi_sought,vr
1,1,1,77.0,0,1,9.9,0,0,0,5.8,0,2,0,0
1,1,1,81.0,1,0,32.0,0,0,0,23.0,0,5,0,0
1,1,0,61.0,0,1,30.0,0,0,0,30.0,0,1,0,0
1,0,0,26.0,0,1,35.0,0,0,1,26.0,0,2,1,1
1,1,1,29.0,0,1,28.0,0,0,0,20.0,0,6,0,1
1,1,1,999999.4,1,1,26.0,0,0,1,14.0,0,1,1,0
1,0,1,234.0,1,1,22.0,0,0,0,13.0,1,3,0,1
1,1,0,52.0,0,1,28.0,1,1,1,23.0,0,2,1,0
1,1,1,60.0,1,1,25.0,0,0,0,24.0,0,1,0,0
1,0,1,85.0,1,0,43.0,0,0,0,26.0,1,5,0,1
1,1,1,30.0,0,1,39.38,0,0,0,39.38,0,1,0,0
1,1,0,41.0,0,1,19.22,0,0,0,17.77,0,1,0,1
1,1,1,164.0,1,1,35.8,0,0,0,10.2,0,1,0,0
1,1,0,54.0,0,1,36.0,0,0,0,25.0,0,1,0,1
1,1,0,51.0,1,1,36.56,0,0,0,30.24,0,1,0,1
1,1,1,56.0,1,1,20.0,0,0,0,20.0,0,4,0,0
1,1,1,999999.4,0,1,34.0,0,0,0,28.0,0,1,0,1
1,1,1,56.0,1,1,31.0,0,0,1,26.0,0,1,1,1
1,1,1,55.0,1,1,34.0,0,0,1,28.0,0,1,1,0
1,1,1,59.0,1,1,32.1,0,0,1,25.1,0,1,1,0
1,1,1,66.0,1,1,41.0,0,0,0,21.0,0,2,0,1
1,1,1,62.0,0,1,40.0,0,0,0,22.0,0,6,0,0
1,1,1,70.0,1,1,34.0,0,0,0,25.0,0,1,0,0
1,1,1,60.0,1,1,37.0,0,0,0,27.0,0,1,0,0
1,1,0,86.0,1,1,34.8,0,0,0,18.89,0,2,0,0
1,1,1,120.0,1,1,26.8,0,0,1,24.2,0,1,1,0
1,1,1,48.0,1,1,36.0,0,0,0,31.0,0,1,0,1
1,1,1,29.0,1,1,35.0,0,0,0,29.0,0,1,0,0
1,1,1,69.0,1,1,29.0,0,1,0,25.0,0,1,0,1
1,1,1,46.0,1,1,37.1,0,0,0,26.1,0,6,0,0
1,1,1,179.0,0,1,35.0,0,0,0,15.0,0,3,0,1
1,1,1,43.0,1,1,34.5,0,0,1,25.8,0,1,1,0
1,1,1,36.0,0,1,18.0,0,0,0,18.0,0,4,0,1
2,1,1,60.0,1,1,25.0,0,0,0,23.0,0,1,0,0
1,1,1,47.0,0,1,32.37,0,0,1,30.02,0,1,1,0
1,1,1,157.0,1,1,13.0,0,0,0,10.0,0,2,0,1
1,1,0,72.0,0,1,18.0,0,0,0,17.0,0,2,0,0
1,1,1,30.0,1,1,34.1,0,0,1,34.1,0,4,1,0
1,1,1,70.0,1,1,31.9,0,0,0,28.0,0,1,0,0
1,1,1,90.0,0,1,37.0,0,0,0,11.0,0,6,0,1
1,1,0,30.0,0,1,44.0,0,0,0,32.0,0,1,0,0
1,1,1,81.0,0,1,25.0,0,0,0,23.0,0,5,0,0
1,1,0,60.0,0,0,36.7,0,0,0,23.0,1,6,0,1
1,1,1,54.0,1,1,33.6,0,0,0,33.4,0,1,0,0
1,1,1,110.0,0,1,17.0,0,0,0,16.0,0,1,0,1
1,1,1,68.0,0,1,23.0,0,0,1,16.0,0,2,1,0
1,1,1,145.0,0,1,17.4,0,0,0,17.0,0,2,0,0
1,1,1,51.0,1,1,40.37,0,0,0,31.55,0,1,0,0
1,1,1,126.0,1,1,28.0,0,0,0,24.0,0,1,0,0
1,1,1,35.0,0,1,34.0,0,0,0,29.0,0,1,0,0
1,0,1,50.0,1,0,57.6,0,0,0,32.9,0,6,0,1
1,1,1,91.0,1,1,33.0,0,0,0,27.0,0,5,0,1
1,1,1,62.0,1,1,26.0,0,0,1,25.0,0,1,1,1
1,1,1,60.0,0,0,20.0,0,1,0,20.0,0,6,0,0
1,1,1,40.0,0,1,32.0,0,0,1,31.0,0,1,1,0
1,1,1,70.0,1,1,20.0,0,0,1,12.0,0,3,1,0
1,1,0,36.0,0,1,36.0,0,0,0,20.0,0,1,0,0
1,1,1,43.0,1,1,37.0,0,0,1,28.0,0,1,1,0
1,0,1,65.0,1,1,25.5,0,0,0,17.1,1,5,0,0
1,1,1,39.0,1,1,25.8,0,0,0,25.2,0,1,0,0
1,1,1,60.0,1,1,27.0,0,0,0,20.0,0,1,0,0
1,1,1,65.0,1,1,33.0,0,0,1,28.0,0,1,1,0
1,1,1,30.0,0,1,48.0,0,0,0,48.0,0,3,0,0
1,1,1,72.0,1,1,22.0,0,0,0,13.0,0,1,0,0
1,1,0,120.0,0,1,31.0,0,0,0,26.0,0,1,0,1
1,0,1,60.0,1,1,36.0,0,0,0,25.0,0,3,0,0
2,1,1,34.0,1,0,43.0,0,0,0,9.0,0,5,0,0
1,1,0,36.0,0,1,28.0,0,0,0,16.0,0,1,0,1
1,1,1,69.0,1,1,26.18,0,0,1,12.33,0,6,1,1
1,1,1,71.0,1,1,33.0,0,0,0,23.0,0,1,0,1
1,1,1,76.0,1,1,35.0,0,1,0,27.0,0,1,0,1
1,1,1,51.0,1,1,36.0,0,0,0,27.0,0,1,0,0
1,1,1,115.0,1,1,35.0,0,0,0,19.0,0,2,0,0
1,1,0,38.0,0,1,29.56,0,0,0,27.54,0,4,0,0
1,1,1,85.0,1,1,30.44,0,1,0,19.8,0,2,0,0
1,1,1,71.0,1,1,20.0,0,0,0,20.0,0,1,0,0
1,0,1,65.0,1,1,29.0,0,0,0,22.0,0,3,0,1
1,1,1,60.0,1,1,30.0,0,0,0,12.5,0,2,0,0
1,1,1,24.0,1,1,38.0,0,0,0,28.0,0,1,0,0
1,1,1,384.0,1,1,47.0,0,0,0,15.0,0,2,0,0
1,1,1,57.0,1,1,35.0,0,0,1,25.0,0,1,1,0
1,0,0,25.0,0,1,24.8,0,0,0,23.8,0,4,0,0
1,1,1,38.0,1,1,37.0,0,0,1,32.0,0,1,1,0
1,1,1,56.0,1,0,29.2,0,0,0,20.74,0,5,0,1
1,0,1,45.0,1,1,35.83,0,0,0,29.56,0,1,0,1
1,1,0,40.0,0,1,38.0,0,0,0,28.0,0,1,0,0
1,1,1,54.0,0,1,37.0,0,0,1,29.0,0,1,1,0
1,0,0,33.0,0,1,30.0,0,0,1,28.0,0,1,1,1
1,1,1,43.0,1,1,36.0,0,0,1,26.6,0,1,1,1
1,1,1,80.0,1,1,29.0,0,0,0,24.0,0,1,0,1
1,1,1,67.0,0,1,44.0,0,0,0,11.0,0,1,0,0
1,1,1,67.0,0,1,34.0,0,0,0,27.0,0,1,0,1
1,1,1,42.0,1,1,38.8,0,0,0,27.4,0,1,0,0
1,1,1,36.0,0,1,33.0,0,0,0,27.0,0,1,0,0
1,1,1,38.0,1,0,37.0,0,1,0,31.0,0,6,0,1
1,1,1,128.0,0,1,26.0,0,0,0,21.0,0,2,0,0
1,1,0,69.0,0,0,63.0,0,0,0,59.0,0,5,0,0
2,1,1,84.0,1,1,29.0,0,0,0,26.0,0,2,0,0
1,1,1,90.0,1,1,32.0,0,0,0,25.0,0,1,0,0
2,1,1,396.0,1,1,7.0,0,0,0,7.0,0,1,0,0
1,0,1,45.0,0,1,37.0,0,0,0,31.0,0,1,0,1
1,1,1,52.0,1,0,36.7,0,0,0,32.8,1,3,0,0
1,1,0,90.0,0,1,32.0,0,0,1,20.0,0,2,1,0
1,1,0,103.0,0,1,34.0,0,0,0,18.0,1,2,0,0
1,1,1,47.0,0,1,36.0,0,0,0,24.0,0,1,0,1
1,1,1,295.0,1,1,29.0,0,0,0,9.0,0,1,0,0
1,0,0,106.0,0,0,26.0,0,1,0,26.0,0,4,0,1
1,1,0,50.0,0,1,31.0,0,0,0,30.0,0,1,0,0
1,1,1,39.0,0,1,33.0,0,0,0,18.0,0,3,0,1
1,0,1,41.0,1,1,29.3,0,0,0,28.8,0,1,0,1
1,1,1,84.0,0,1,26.0,0,0,0,19.0,0,2,0,0
1,1,1,44.0,0,1,33.2,0,0,1,28.1,0,2,1,0
1,1,1,252.0,1,1,39.0,0,0,0,15.0,0,5,0,0
1,1,1,95.0,1,1,33.2,0,0,1,29.4,0,6,1,0
1,1,0,43.0,1,1,30.0,0,0,1,28.9,0,1,1,0
1,1,1,54.0,1,1,37.5,0,0,0,27.6,0,1,0,0
1,1,1,139.0,0,1,34.0,0,0,0,28.0,0,1,0,0
1,1,1,145.0,1,1,23.1,0,0,0,8.3,0,1,0,0
1,0,1,72.0,1,1,41.0,0,0,0,23.0,0,6,0,0
1,1,1,60.0,1,1,39.0,0,0,0,36.0,1,2,0,0
1,0,1,41.0,1,1,33.0,0,0,0,27.0,0,5,0,1
1,0,1,83.0,1,1,17.0,0,0,1,7.0,0,2,1,0
1,1,1,150.0,1,1,24.0,0,0,0,19.0,0,2,0,0
1,1,1,67.0,1,1,14.0,0,0,0,12.0,0,1,0,0
1,1,1,34.0,1,0,49.0,0,0,0,28.0,0,5,0,1
1,0,0,36.0,0,1,38.0,0,0,0,33.0,0,2,0,1
1,1,1,57.0,0,1,45.0,0,0,0,21.0,0,1,0,1
1,1,1,99.0,0,1,35.7,0,0,1,29.9,0,1,1,1
2,1,1,44.0,1,0,41.0,0,0,0,40.0,0,1,0,0
1,1,1,135.0,1,1,23.0,0,0,0,23.0,0,1,0,0
1,1,0,34.0,0,1,38.4,0,0,1,37.5,0,1,1,1
1,1,1,47.0,1,1,34.0,0,0,0,30.0,0,1,0,1
1,1,1,75.0,0,1,30.1,0,0,1,22.3,0,6,1,0
1,1,1,56.0,0,1,34.0,0,0,1,29.2,0,3,1,1
1,1,1,232.0,1,0,48.4,0,0,0,47.2,1,5,0,1
1,1,1,75.0,1,1,26.3,0,0,0,24.8,0,1,0,1
1,1,1,47.0,1,1,22.0,0,0,0,21.0,0,1,0,0
1,0,1,39.0,0,1,35.0,0,1,0,31.0,0,1,0,1
1,1,1,32.0,1,1,36.0,0,0,0,33.0,0,1,0,0
1,1,1,55.0,1,1,43.0,0,0,0,11.0,0,1,0,0
1,1,1,93.0,1,1,38.0,0,0,1,28.0,0,1,1,0
1,1,1,52.0,0,1,35.0,0,0,0,24.0,0,1,0,1
1,1,0,140.0,0,1,23.3,0,0,0,20.0,0,1,0,0
1,0,1,49.0,1,0,38.8,0,0,1,32.0,0,3,1,1
1,0,1,59.0,1,1,31.5,0,0,1,28.7,0,1,1,1
2,1,1,999999.4,1,1,40.0,0,1,1,31.0,0,6,1,0
1,1,0,39.0,0,1,22.5,0,0,0,22.1,0,1,0,1
1,1,1,51.0,0,1,31.0,0,0,0,27.0,0,1,0,0
1,1,1,33.0,0,0,47.94,0,1,0,46.85,0,4,0,1
1,1,1,64.0,1,1,24.4,0,0,0,23.6,0,1,0,1
1,1,1,70.0,1,1,42.0,0,0,0,42.0,0,1,0,0
1,1,1,55.0,0,1,36.0,0,0,1,28.0,0,6,1,0
1,1,1,250.0,1,1,38.0,0,0,0,36.0,0,1,0,0
1,1,1,72.0,1,0,36.0,0,0,0,22.0,1,5,0,1
1,1,1,60.0,1,1,34.0,0,0,1,26.0,0,6,1,1
1,1,1,88.0,1,1,39.0,0,0,1,36.0,0,1,1,0
2,1,1,25.0,0,1,35.0,0,0,0,0.0,0,2,0,1
1,0,0,28.0,0,0,30.0,0,1,0,30.0,0,4,0,0
1,1,1,51.0,1,1,36.0,0,0,0,25.0,0,1,0,1
1,1,0,33.0,1,1,45.0,0,0,0,45.0,0,2,0,0
1,1,1,63.0,1,1,34.0,0,0,0,26.0,0,2,0,1
1,1,1,40.0,0,1,31.0,0,0,1,29.0,0,5,1,0
1,1,1,38.0,0,1,37.0,0,0,1,30.0,0,1,1,1
1,0,1,72.0,1,1,42.74,0,0,0,35.3,1,5,0,1
1,1,1,74.0,1,1,35.0,0,0,1,26.0,0,1,1,1
1,1,1,67.0,1,1,31.0,0,0,1,29.0,0,1,1,1
1,1,0,33.0,0,1,36.0,0,0,0,33.0,0,6,0,1
1,1,1,100.0,1,1,35.0,0,0,1,27.0,0,1,1,1
1,0,1,50.0,0,0,35.0,1,0,1,27.0,1,5,1,1
1,0,1,43.0,1,1,45.0,0,1,0,20.0,0,1,0,1
1,1,1,192.0,1,0,18.0,0,0,0,14.0,1,3,0,0
1,1,1,50.0,1,1,32.1,0,0,0,24.7,0,5,0,1
1,1,1,29.0,0,1,36.6,0,0,0,27.3,0,1,0,1
1,1,1,28.0,0,0,40.0,0,0,0,39.0,1,6,0,0
1,1,1,44.0,1,1,40.0,0,0,0,35.0,0,1,0,0
1,1,1,59.0,1,1,24.0,0,0,0,15.0,0,1,0,1
1,1,1,999999.4,1,1,33.0,0,0,1,16.0,0,6,1,1
1,1,1,105.0,1,1,36.0,0,0,0,33.0,0,1,0,0
1,1,1,47.0,1,1,26.0,0,0,0,26.0,0,1,0,1
1,1,1,184.0,1,1,16.4,0,0,0,14.5,0,1,0,0
1,1,0,40.0,0,1,31.0,0,0,1,31.0,0,2,1,0
1,1,0,46.0,0,1,28.0,0,1,0,25.0,0,1,0,0
1,1,1,63.0,1,0,30.0,0,0,0,20.0,1,6,0,1
1,1,1,122.0,1,1,47.0,0,0,0,30.0,0,1,0,0
1,0,1,48.0,1,1,21.6,0,0,0,12.4,0,3,0,0
1,1,1,25.0,1,1,33.0,0,0,0,33.0,0,3,0,0
1,1,1,94.0,0,1,25.0,0,0,0,21.0,0,1,0,0
1,1,1,48.0,1,1,30.0,0,0,0,25.0,0,5,0,0
1,1,1,51.0,1,1,26.6,0,0,0,26.1,0,1,0,0
1,1,0,65.0,1,1,33.0,0,0,0,24.0,0,3,0,1
1,1,1,56.0,0,1,31.0,0,0,0,28.0,0,2,0,0
1,1,1,76.0,1,1,26.0,0,0,1,25.0,1,6,1,1
1,1,1,51.0,0,1,34.5,0,0,1,23.8,0,2,1,0
1,1,0,56.0,0,1,31.15,0,0,0,22.31,0,1,0,0
1,1,1,57.0,1,1,39.5,0,0,0,24.14,0,2,0,1
1,1,1,342.0,1,1,20.9,0,0,0,13.3,0,1,0,0
1,1,1,55.0,1,1,32.0,0,0,1,23.0,0,6,1,0
1,1,1,94.0,0,1,19.0,0,0,0,18.0,0,1,0,0
1,1,0,46.0,0,1,33.0,0,0,0,33.0,0,1,0,1
1,1,1,63.0,1,1,29.0,0,0,0,21.0,0,3,0,1
1,1,0,260.0,1,1,29.0,0,0,1,23.0,0,1,1,0
1,1,0,39.0,0,1,36.45,0,0,1,32.88,0,2,1,0
1,1,0,67.0,0,1,31.0,0,0,1,21.0,0,1,1,0
1,1,0,125.0,0,1,40.0,0,0,1,26.0,0,1,1,0
1,1,1,120.0,1,1,24.0,0,0,0,20.0,0,1,0,0
1,1,1,31.0,0,1,35.0,0,0,0,30.0,0,1,0,0
1,1,1,999999.4,1,1,32.0,0,0,0,29.0,0,1,0,0
1,1,1,35.0,1,1,40.75,0,0,0,29.9,0,1,0,1
1,1,0,999999.4,0,1,28.0,0,0,0,27.0,0,4,0,0
1,0,0,46.0,0,1,37.0,0,0,0,30.0,0,2,0,1
1,1,1,74.0,1,1,32.0,0,0,0,27.0,0,1,0,0
1,1,1,72.0,1,1,44.0,0,0,0,37.0,0,1,0,0
1,1,1,97.0,1,1,31.3,0,0,0,24.9,0,3,0,0
1,1,1,74.0,1,1,30.4,0,0,1,24.5,0,1,1,0
1,1,1,168.0,0,1,36.5,0,0,0,31.8,0,1,0,1
1,1,1,125.0,1,1,30.0,0,0,0,28.0,0,1,0,0
1,1,1,60.0,1,1,27.75,0,0,0,27.75,0,4,0,1
1,1,1,60.0,1,1,34.0,0,0,1,26.0,0,6,1,0
1,1,1,21.0,0,1,69.0,0,0,0,26.0,0,1,0,1
1,1,1,51.0,0,1,29.3,0,1,0,29.3,0,1,0,0
1,1,1,285.0,1,1,15.5,0,0,0,13.3,0,5,0,0
1,1,1,71.0,1,1,39.3,0,0,0,18.8,0,1,0,0
1,1,0,72.0,0,1,34.53,0,0,0,17.63,0,1,0,1
1,1,1,14.0,0,1,27.5,0,0,0,23.8,0,1,0,1
1,1,1,59.0,0,1,34.0,0,0,1,31.0,0,6,1,0
1,1,1,200.0,1,1,21.8,0,0,0,8.2,0,2,0,0
2,1,1,113.0,1,1,13.0,0,0,0,10.0,0,2,0,0
1,1,1,90.0,1,1,38.1,0,0,0,22.8,0,1,0,0
1,1,1,136.0,1,1,35.0,0,0,0,32.0,0,2,0,0
1,1,1,100.0,1,1,31.7,0,0,0,22.2,0,3,0,0
1,0,1,49.0,0,0,39.0,0,0,0,26.0,0,6,0,1
1,1,0,63.0,0,1,35.0,0,0,0,29.0,0,1,0,1
1,1,1,45.0,1,1,43.15,0,1,0,34.39,0,2,0,1
1,0,1,35.0,0,1,40.09,0,0,0,36.67,0,4,0,1
1,1,1,84.0,1,1,36.0,0,0,0,29.0,0,1,0,1
1,1,1,83.0,1,1,34.0,0,0,0,19.0,0,2,0,1
1,1,0,55.0,0,1,31.0,0,0,0,29.0,0,1,0,0
1,1,0,72.0,0,1,37.6,0,0,0,27.8,0,2,0,0
1,1,1,199.0,1,1,38.0,0,0,0,14.0,0,2,0,0
1,1,1,56.0,1,1,48.0,0,0,0,34.0,0,1,0,1
1,1,1,43.0,1,1,38.0,0,0,0,30.0,0,1,0,1
1,1,0,40.0,0,1,28.4,0,0,0,25.4,0,1,0,0
1,0,1,36.0,0,0,30.27,0,0,1,25.77,0,5,1,1
1,1,1,48.0,0,1,41.0,1,0,1,35.0,0,1,1,0
1,1,0,68.0,0,1,32.0,0,0,0,19.0,0,1,0,0
1,0,0,38.0,0,1,45.0,0,0,1,28.0,0,1,1,1
1,1,0,40.0,0,1,32.0,0,0,0,29.0,0,3,0,1
1,1,1,101.0,1,1,31.0,0,0,0,24.0,0,2,0,0
1,1,1,23.0,1,1,44.0,0,0,0,31.0,0,1,0,0
1,1,0,98.0,1,1,26.0,0,0,1,21.0,0,1,1,0
1,1,0,230.0,1,1,33.0,0,0,1,29.0,0,1,1,1
1,1,1,99.0,1,1,25.0,0,0,0,23.0,0,5,0,1
2,1,1,55.0,1,1,36.0,0,0,0,14.0,0,1,0,1
1,0,1,51.0,0,1,38.0,0,0,1,28.0,0,1,1,1
1,1,1,80.0,1,1,26.1,0,0,0,23.4,0,2,0,0
1,1,0,60.0,0,1,31.0,0,0,0,30.0,0,1,0,0
1,1,1,43.0,0,1,36.0,0,0,1,28.0,0,2,1,0
1,1,1,114.0,1,1,23.0,0,0,0,23.0,0,5,0,0
1,1,0,58.0,0,1,26.0,0,0,0,26.0,0,6,0,1
2,0,1,147.0,1,1,39.5,0,0,0,0.0,0,5,0,1
1,0,1,33.0,1,0,40.0,1,0,1,26.0,1,6,1,1
1,1,1,100.0,1,1,26.6,0,0,1,18.9,0,2,1,1
1,1,1,43.0,0,1,46.8,0,0,0,36.2,0,5,0,0
1,1,1,62.0,1,1,27.0,0,0,0,25.0,0,1,0,0
1,1,0,37.0,0,1,27.0,0,0,0,15.0,0,6,0,0
1,1,1,56.0,1,1,28.0,0,0,1,28.0,0,1,1,0
1,0,1,29.0,0,1,19.0,0,0,1,19.0,0,1,1,1
1,1,1,104.0,1,1,35.56,0,1,0,29.62,0,4,0,0
1,1,1,62.0,0,1,29.21,0,0,0,27.49,0,1,0,0
1,1,1,151.0,1,1,21.2,0,0,1,17.7,0,1,1,0
1,1,1,84.0,1,1,35.14,0,0,0,35.14,1,2,0,0
2,1,1,50.0,0,1,26.0,0,0,0,17.0,0,1,0,0
1,1,1,178.0,1,1,25.0,0,0,0,20.0,0,1,0,1
1,1,1,86.0,1,1,29.0,0,0,1,24.0,0,1,1,0
1,1,1,59.0,1,1,36.0,0,0,0,28.0,1,3,0,0
1,1,1,81.0,1,1,39.0,0,0,0,33.0,0,1,0,0
1,1,1,39.0,1,1,28.0,0,0,0,28.0,0,1,0,0
1,1,1,57.0,1,1,23.0,0,1,0,18.0,0,2,0,0
1,1,1,41.0,1,1,32.29,0,0,1,31.1,0,1,1,0
1,1,1,35.0,1,1,27.0,0,0,0,25.0,0,6,0,1
1,1,1,75.0,1,1,30.5,0,0,0,21.8,0,1,0,1
3,1,1,40.0,0,1,36.0,0,0,0,24.0,0,1,0,0
1,0,1,64.0,1,1,32.0,0,0,1,25.0,0,2,1,1
1,1,0,85.0,0,1,26.0,0,0,0,24.0,0,2,0,1
1,1,1,51.0,1,1,33.0,0,0,0,25.0,0,5,0,0
1,0,1,73.0,1,1,32.0,0,0,0,12.0,0,1,0,0
1,0,1,53.0,1,1,38.0,0,0,1,27.0,0,1,1,1
1,1,1,25.0,0,1,28.0,0,0,0,28.0,0,1,0,1
1,1,1,106.0,1,1,21.0,0,0,0,18.0,0,1,0,0
1,1,1,80.0,1,1,27.0,0,0,1,23.2,0,1,1,1
1,1,1,39.0,1,1,34.0,0,0,0,29.0,0,1,0,1
1,1,1,184.0,0,1,45.0,0,0,0,18.0,1,1,0,1
1,1,0,30.0,0,1,16.0,0,0,0,16.0,0,2,0,1
1,1,1,72.0,1,1,19.0,0,0,0,19.0,0,4,0,1
1,1,1,49.0,1,0,25.0,0,1,0,22.0,0,4,0,1
1,0,1,37.0,1,1,32.0,0,0,0,26.0,0,1,0,1
2,1,0,201.0,1,1,19.0,0,0,0,10.0,0,2,0,1
1,1,1,62.0,0,1,31.0,0,0,0,30.0,0,1,0,0
1,1,1,51.0,1,1,32.0,0,0,0,25.0,0,1,0,0
1,1,1,86.0,1,1,36.0,0,0,0,1.0,0,1,0,1
1,1,1,276.0,1,1,43.0,0,0,0,11.0,0,2,0,0
1,1,1,67.0,1,1,37.0,0,0,1,32.0,0,1,1,0
1,1,1,57.0,1,1,28.0,0,0,0,28.0,0,2,0,0
1,1,1,65.0,1,1,35.0,0,0,0,16.0,0,1,0,0
1,1,1,38.0,1,1,42.0,0,0,0,34.0,0,2,0,1
2,0,1,86.0,1,1,30.0,0,0,0,6.0,0,1,0,1
1,1,1,82.0,1,1,25.0,0,0,0,22.0,0,1,0,0
1,1,0,44.0,0,1,31.96,0,0,0,30.99,0,1,0,1
1,0,1,62.0,0,1,32.07,0,1,0,25.22,0,1,0,0
1,1,0,71.0,1,1,38.0,0,0,0,28.0,0,1,0,0
1,1,1,76.0,1,1,32.0,0,0,0,27.0,0,1,0,0
1,0,0,65.0,0,0,29.39,0,1,0,24.59,0,5,0,1
1,1,1,57.0,1,1,30.0,0,0,0,29.0,0,5,0,0
1,1,1,53.0,1,1,31.0,0,0,0,30.0,0,1,0,0
1,1,1,89.0,0,1,34.0,0,0,0,30.0,1,3,0,0
1,1,1,49.0,1,1,45.0,0,0,0,34.0,0,5,0,0
1,1,1,93.0,0,1,37.77,0,0,0,26.49,0,6,0,0
1,1,0,27.0,0,1,37.0,0,0,1,27.0,0,1,1,0
1,1,1,82.0,1,1,29.0,0,0,0,24.0,0,1,0,0
1,1,1,61.0,1,1,26.0,0,0,1,22.0,0,6,1,1
1,0,1,38.0,0,0,39.23,0,1,0,33.38,1,6,0,1
1,1,1,67.0,0,1,36.2,0,0,1,21.7,0,1,1,0
1,1,1,91.0,1,1,38.17,0,0,0,23.85,1,1,0,0
1,1,0,54.0,1,1,37.0,0,0,0,30.0,0,1,0,0
1,1,1,49.0,0,1,23.0,0,0,0,23.0,0,1,0,1
1,1,1,48.0,1,1,36.0,0,0,1,23.0,0,1,1,0
1,1,0,25.0,0,1,34.0,0,0,0,33.0,0,1,0,0
1,1,1,61.0,1,1,36.0,0,0,1,26.0,0,4,1,0
1,1,0,48.0,0,1,33.0,0,0,0,31.0,0,1,0,0
1,1,1,72.0,1,1,35.0,0,0,0,25.0,0,2,0,1
1,1,1,55.0,1,1,33.0,0,0,0,25.0,0,2,0,0
1,0,1,43.0,1,1,42.0,0,0,1,32.0,0,2,1,1
1,1,0,38.0,0,1,34.66,0,0,0,26.58,0,1,0,1
1,1,1,48.0,1,1,34.7,0,0,0,28.9,0,1,0,0
1,1,1,45.0,0,1,34.17,0,0,0,25.33,0,1,0,1
1,0,0,27.0,0,1,36.0,0,0,0,36.0,0,2,0,1
1,1,1,35.0,1,1,42.0,0,0,0,35.0,0,2,0,1
1,1,1,97.0,0,1,37.0,0,0,0,26.0,0,2,0,0
1,1,1,58.0,0,1,39.0,0,0,0,18.0,0,6,0,1
1,1,1,85.0,1,1,35.2,0,0,0,23.7,0,1,0,0
1,1,0,86.0,0,1,20.0,0,0,0,18.0,0,2,0,1
1,1,1,73.0,0,1,36.0,0,0,1,27.0,0,1,1,0
1,1,0,999999.4,0,1,35.0,0,0,0,18.0,1,1,0,1
1,1,0,36.0,0,1,35.0,0,0,0,30.0,0,1,0,0
1,1,1,78.0,1,1,28.0,0,0,0,28.0,0,1,0,0
1,1,1,48.0,0,1,32.0,0,0,0,32.0,0,1,0,1
1,1,1,104.0,0,1,28.0,0,0,0,21.0,0,2,0,1
1,1,1,105.0,1,1,21.85,0,0,0,19.7,0,1,0,0
1,0,0,36.0,0,1,40.0,0,0,0,30.0,0,5,0,1
1,1,1,147.0,1,1,35.0,0,0,1,29.0,0,1,1,0
1,1,1,41.0,0,1,33.0,0,0,1,25.0,0,1,1,1
1,1,1,61.0,1,1,45.7,0,0,0,28.2,0,1,0,0
1,1,1,24.0,1,1,43.0,0,0,0,35.0,1,5,0,0
1,1,1,66.0,1,1,33.1,0,0,0,26.2,0,1,0,0
1,1,1,72.0,0,1,30.4,0,0,0,27.7,0,1,0,1
1,1,1,58.0,1,1,31.91,0,0,0,26.52,0,1,0,0
1,0,0,51.0,1,1,38.2,0,0,1,28.2,0,1,1,1
1,0,1,71.0,0,1,55.0,0,1,0,32.0,0,2,0,1
1,1,1,77.0,1,1,33.65,0,0,1,25.38,0,3,1,1
2,1,0,68.0,0,1,38.0,0,0,0,17.0,0,1,0,0
1,1,1,55.0,0,1,33.0,0,0,0,30.0,0,1,0,0
1,1,1,115.0,1,1,39.0,0,0,0,30.0,0,1,0,0
1,1,1,79.0,0,1,32.0,0,0,0,22.0,0,2,0,1
1,1,0,41.0,0,1,43.0,1,0,1,42.0,0,1,1,1
1,1,0,66.0,0,1,34.9,0,0,1,20.2,0,5,1,1
1,1,1,118.0,1,1,29.0,0,0,1,24.0,0,6,1,1
1,1,1,61.0,1,1,32.38,0,0,1,28.73,0,1,1,0
1,1,0,111.0,1,1,21.7,0,0,0,9.0,0,1,0,0
1,1,1,95.0,0,1,40.0,0,0,0,14.6,0,1,0,1
1,1,1,48.0,1,1,38.0,0,0,0,24.0,0,1,0,0
1,1,1,57.0,0,1,29.0,0,0,0,28.0,0,2,0,0
1,1,1,86.0,1,1,32.0,0,0,0,26.0,0,5,0,1
1,1,1,105.0,1,1,17.0,0,0,0,14.0,0,1,0,0
1,1,1,46.0,1,1,31.0,0,0,0,30.0,0,1,0,0
1,1,1,174.0,1,1,18.0,0,0,0,16.0,0,1,0,0
1,1,1,69.0,1,1,28.0,0,0,1,17.0,0,2,1,0
1,1,1,84.0,0,1,26.79,0,0,0,10.38,0,1,0,1
1,1,1,35.0,0,1,40.0,0,0,0,27.0,0,1,0,1
1,1,1,48.0,0,1,35.0,0,0,0,26.0,0,2,0,1
1,0,0,28.0,1,1,33.0,0,0,1,27.0,0,2,1,1
1,1,0,37.0,1,1,32.28,0,0,1,32.28,0,1,1,0
1,1,1,110.0,1,1,39.9,0,0,0,22.0,1,1,0,1
1,1,1,89.0,1,1,24.65,0,0,0,24.47,0,1,0,1
2,1,1,253.0,1,1,17.0,0,0,0,9.0,0,1,0,1
1,0,1,58.0,1,0,35.0,0,0,0,29.2,1,6,0,1
1,1,0,44.0,0,1,30.6,0,0,0,27.8,0,5,0,0
